filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
000000321079.jpg,95249,"{""width"":640,""height"":426}",1,0,"{""name"":""polygon"",""all_points_x"":[3.83,39.25,54.57,56.48,56.48,65.1,76.58,79.46,94.77,108.18,113.92,116.79,131.15,141.68,154.13,168.49,179.02,194.33,218.27,260.39,272.83,313.04,352.29,359.95,370.48,373.35,379.09,505.46,518.86,534.18,540.88,544.71,552.36,541.83,532.26,550.45,557.15,554.28,556.19,551.41,565.77,578.21,586.83,592.57,585.87,566.72,558.11,560.98,563.85,564.81,564.81,560.02,561.94,557.15,545.66,544.71,529.39,522.69,509.29,487.27,474.82,467.16,454.72,436.53,424.09,403.02,376.22,378.13,365.69,233.58,7.66,1.91,0,0.96,4.79],""all_points_y"":[278.42,210.45,198.96,193.22,184.6,156.84,140.56,129.08,113.76,97.49,81.21,76.42,67.81,56.32,48.66,48.66,52.49,53.45,48.66,42.92,34.3,32.39,31.43,20.9,10.37,2.71,0.8,2.71,0.8,21.86,41,54.41,63.02,85.04,99.4,121.42,132.91,151.09,173.11,183.64,168.33,169.28,173.11,174.07,186.51,195.13,196.09,207.58,215.23,222.89,236.29,242.04,247.78,254.48,283.2,294.69,320.54,320.54,324.37,341.6,347.34,357.87,371.27,383.72,389.46,399.04,409.57,413.4,421.05,421.05,421.05,420.1,419.14,281.29,276.5]}","{""category"":""dog""}"
000000146973.jpg,136724,"{""width"":500,""height"":400}",2,0,"{""name"":""polygon"",""all_points_x"":[203,209.01,212.84,218.31,221.04,223.23,236.36,258.24,276.83,283.39,287.22,291.6,289.96,285.04,285.04,281.75,283.39,281.21,274.64,264.8,257.14,246.2,234.17,220.5,213.93,206.82],""all_points_y"":[300.93,275.77,237.49,198.11,183.89,177.87,175.68,186.07,185.53,182.79,182.25,189.36,200.84,250.07,250.61,277.41,300.38,310.23,314.6,311.87,312.42,314.06,314.06,312.96,310.77,305.85]}","{""category"":""dog""}"
000000146973.jpg,136724,"{""width"":500,""height"":400}",2,1,"{""name"":""polygon"",""all_points_x"":[211.24,205.84,180.67,167.19,139.33,150.11,174.38,193.26],""all_points_y"":[190.56,286.74,288.54,276.85,177.08,157.3,151.91,160.9]}","{""category"":""dog""}"
000000400139.jpg,244831,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[639.39,631.83,624.74,622.63,618.17,612.12,606.34,605.02,619.22,633.68,639.46],""all_points_y"":[78.54,86.86,93.96,99.74,117.36,133.39,146.54,153.63,160.47,163.1,163.36]}","{""category"":""dog""}"
000000415746.jpg,139382,"{""width"":640,""height"":480}",14,1,"{""name"":""polygon"",""all_points_x"":[243.78,230.83,213.57,211.42,214.65,217.89,227.6,243.78,262.11,276.13,277.21,268.58,253.48],""all_points_y"":[234.07,229.75,216.81,193.08,179.06,175.82,161.8,159.64,163.96,174.74,197.39,218.97,229.75]}","{""category"":""dog""}"
000000415746.jpg,139382,"{""width"":640,""height"":480}",14,2,"{""name"":""polygon"",""all_points_x"":[223.12,221.69,178.9,177.47,182.46,194.59,213.85,222.4,226.68],""all_points_y"":[357.87,390.68,386.4,352.88,342.18,332.2,329.35,335.76,350.03]}","{""category"":""dog""}"
000000415746.jpg,139382,"{""width"":640,""height"":480}",14,3,"{""name"":""polygon"",""all_points_x"":[83.46,82.84,88.11,97.4,111.65,119.71,127.45,130.55,133.03,129.62,128.38,128.38,105.46],""all_points_y"":[354.27,336.61,326.08,320.81,319.26,319.88,324.22,326.7,335.68,343.12,349,358.6,357.05]}","{""category"":""dog""}"
000000415746.jpg,139382,"{""width"":640,""height"":480}",14,4,"{""name"":""polygon"",""all_points_x"":[222.04,222.37,227.76,241.22,252,265.12,275.56,279.6,274.55],""all_points_y"":[376.54,355.67,348.93,339.17,337.82,342.2,353.98,362.06,379.23]}","{""category"":""dog""}"
000000415746.jpg,139382,"{""width"":640,""height"":480}",14,6,"{""name"":""polygon"",""all_points_x"":[161.66,183.62,190.94,210.05,222.66,217.78,210.05,212.49,205.58,188.9,177.52,181.58,184.02,176.7,168.57,162.06],""all_points_y"":[155.72,147.18,148.81,153.69,165.48,179.31,200.86,213.06,215.5,215.91,213.06,197.2,182.97,170.77,165.48,160.6]}","{""category"":""dog""}"
000000324383.jpg,77384,"{""width"":500,""height"":375}",1,0,"{""name"":""polygon"",""all_points_x"":[346.02,375.88,409.25,421.55,432.08,459.31,402.22,370.61,351.29,322.31,288.93,202.87,43.03,135.25,132.61,247.66,262.59,283.67,346.9,424.18,157.2,118.56,2.63,0,0,57.96,277.52,295.96,500,500,500,437.35,432.08,352.17],""all_points_y"":[284.63,262.67,228.42,217.88,209.1,135.33,107.23,94.93,87.03,73.86,76.49,82.64,158.16,214.37,238.08,324.15,352.25,352.25,295.17,373.33,375,375,245.99,169.58,166.95,132.7,27.31,28.19,99.32,325.9,375,375,374.21,293.41]}","{""category"":""cake""}"
000000154202.jpg,103758,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[84.13,65.8,89.53,124.04,152.09,166.11,180.13,210.34,225.44,235.15,225.44,161.8,129.44,72.27,163.96,152.09,15.1,46.38,56.09,21.57,3.24,2.16,638.56,637.48,621.3,524.22,433.62,448.72,602.97,601.89,83.06],""all_points_y"":[11.87,70.11,57.17,36.67,36.67,36.67,38.83,52.85,78.74,138.07,171.51,193.08,209.26,256.72,257.8,440.09,433.62,269.66,254.56,244.85,294.47,469.21,474.61,291.24,199.55,179.06,165.03,42.07,60.4,1.08,1.08]}","{""category"":""cake""}"
000000504142.jpg,141328,"{""width"":640,""height"":484}",2,1,"{""name"":""polygon"",""all_points_x"":[13.79,47.65,348.58,329.77,333.53,364.88,466.45,520.36,583.06,601.87,604.37,638.23,638.23,8.78,5.02],""all_points_y"":[214,214,234.06,267.91,292.99,325.59,331.86,305.53,321.83,316.82,281.71,254.12,473.55,471.04,469.79]}","{""category"":""cake""}"
000000438723.jpg,163563,"{""width"":481,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[481,0,1.44,480.36],""all_points_y"":[3.24,1.8,631.73,631.73]}","{""category"":""cake""}"
000000370423.jpg,89405,"{""width"":640,""height"":419}",2,1,"{""name"":""polygon"",""all_points_x"":[1.75,0,74.63,139.92,123.83,120.99,120.04,120.99,146.54,152.22,177.78,208.05,250.64,258.21,251.59,281.87,282.82,303.64,325.41,338.65,386.92,414.36,456,473.98,491.01,531.72,571.46,612.15,627.29,640,638.65,4.59],""all_points_y"":[412.33,226.85,204.13,206.98,210.76,226.85,225.9,237.25,235.37,240.09,237.25,239.15,239.15,229.69,210.76,209.82,174.79,141.68,141.68,123.7,97.2,115.18,133.15,124.64,137.89,150.19,140.73,167.23,185.21,183.32,410.43,409.5]}","{""category"":""cake""}"
000000310227.jpg,129590,"{""width"":640,""height"":541}",1,0,"{""name"":""polygon"",""all_points_x"":[12.1,156.13,268.68,338.88,380.03,433.28,457.49,520.43,586.99,631.77,631.77,625.72,370.35,118.61,13.31,3.63,9.68,12.1],""all_points_y"":[341.42,330.53,329.32,329.32,328.11,328.11,326.9,322.05,325.69,326.9,418.88,478.18,476.97,474.55,476.97,474.55,391.04,358.36]}","{""category"":""cake""}"
000000542959.jpg,153833,"{""width"":500,""height"":500}",5,0,"{""name"":""polygon"",""all_points_x"":[279.94,363.89,364.46,367.91,365.04,359.86,361.59,362.74,251.19,251.76,262.11,271.89,281.09],""all_points_y"":[52.74,54.47,74.02,77.47,95.87,106.8,122.32,124.62,125.2,87.82,85.52,75.17,63.67]}","{""category"":""cake""}"
000000542959.jpg,153833,"{""width"":500,""height"":500}",5,1,"{""name"":""polygon"",""all_points_x"":[107.34,114.21,125.89,124.51,120.39,56.52,62.09,63.34,80.02,98.37,98.78],""all_points_y"":[437.03,434.28,454.88,471.36,500,478.7,469.5,461.16,454.91,441.98,440.73]}","{""category"":""cake""}"
000000542959.jpg,153833,"{""width"":500,""height"":500}",5,2,"{""name"":""polygon"",""all_points_x"":[57.54,70.13,70.42,69.56,67.56,54.68,53.54,55.82,62.98,71.56,79,96.17,104.75,124.78,124.78],""all_points_y"":[372,365.99,362.85,362.85,364.28,365.14,359.99,354.84,347.4,339.96,334.81,327.94,326.23,327.37,373.15]}","{""category"":""cake""}"
000000542959.jpg,153833,"{""width"":500,""height"":500}",5,3,"{""name"":""polygon"",""all_points_x"":[493.51,476.06,474.34,470.34,498.38,497.52],""all_points_y"":[469.33,477.05,485.35,497.08,497.36,469.33]}","{""category"":""cake""}"
