filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
000000385786.jpg,89881,"{""width"":500,""height"":333}",2,1,"{""name"":""polygon"",""all_points_x"":[230.02,235.28,239.04,243.55,248.06,254.82,261.59,263.84,270.61,276.62,281.88,284.89,296.92,293.91,291.66,308.19,384.12,405.16,410.42,413.43,413.43,416.44,419.44,419.44,419.44,414.18,364.57,361.56,350.29,337.51,327.74,308.19,297.67,284.89,290.15,287.9,285.64,262.34,248.06,235.28,226.26,233.78,233.78,235.28,236.03,236.03,232.27,224.76,224],""all_points_y"":[140.38,132.86,129.85,125.34,119.33,116.32,114.07,115.57,118.58,123.09,129.1,129.85,134.37,147.9,151.65,162.93,179.47,182.47,183.23,197.51,197.51,209.53,217.8,223.06,234.34,236.6,247.12,249.37,257.64,259.15,259.15,253.13,244.11,238.1,229.08,226.82,220.81,213.29,204.27,190.74,183.98,179.47,176.46,172.7,168.94,165.18,155.41,145.64,138.88]}","{""category"":""bed""}"
000000017707.jpg,182029,"{""width"":425,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[236.09,150.52,100.36,80.45,79.71,76.02,81.18,88.56,101.1,198.47,230.19,264.12,283.3,292.15,295.1,290.68,241.99],""all_points_y"":[487.73,470.76,458.22,450.11,441.26,437.57,429.46,423.55,416.18,391.83,394.79,402.16,405.85,417.65,442,455.27,482.57]}","{""category"":""bed""}"
000000546702.jpg,131265,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[4.33,20.23,36.12,47.67,52.01,70.79,59.23,469.53,480,1.44,4.33],""all_points_y"":[376.7,365.15,370.93,362.26,329.03,305.91,141.22,141.22,625.19,625.19,370.93]}","{""category"":""bed""}"
000000336182.jpg,123717,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[427.15,586.79,640,639.64,368.9,402.34,423.91,429.3,422.83],""all_points_y"":[315.24,275.33,239.73,475.96,475.96,429.57,379.96,356.22,333.57]}","{""category"":""bed""}"
000000150675.jpg,88416,"{""width"":640,""height"":529}",1,0,"{""name"":""polygon"",""all_points_x"":[204.01,231.29,268.06,265.69,268.06,283.48,297.71,310.76,339.22,352.27,527.81,585.93,614.4,638.12,639.31,193.33,201.64],""all_points_y"":[520.22,505.99,497.69,473.97,445.5,420.59,394.5,386.19,385.01,380.26,400.43,414.66,456.17,521.41,529,529,522.6]}","{""category"":""bed""}"
000000281878.jpg,106002,"{""width"":479,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[97.19,111.86,121.03,128.37,139.37,159.54,170.54,163.21,176.05,205.39,247.56,247.56,251.23,258.57,258.57,271.4,282.41,300.74,317.25,326.42,333.75,383.27,438.28,456.62,410.77,410.77,401.6,397.94,174.21,172.38,161.38,159.54,111.86,100.86,95.36,99.03],""all_points_y"":[557.94,466.25,433.24,425.9,411.23,403.9,400.23,383.72,365.39,356.22,350.72,358.05,363.55,365.39,370.89,374.56,385.56,387.39,400.23,413.07,411.23,473.58,543.27,592.78,603.78,631.29,631.29,601.95,626.8,639.63,637.8,628.63,628.63,617.63,580.95,557.11]}","{""category"":""bed""}"
000000027235.jpg,129304,"{""width"":425,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[0,0,422.37,425,303.53,325.01,327.87,317.85,264.88,234.81,127.43,104.52,71.59,54.41],""all_points_y"":[488.44,631.61,631.61,502.75,485.57,504.19,528.53,542.84,548.57,567.18,529.96,521.37,514.21,505.62]}","{""category"":""bed""}"
000000169891.jpg,68184,"{""width"":287,""height"":500}",1,0,"{""name"":""polygon"",""all_points_x"":[199.79,223.64,240.59,253.14,287,287,204.81,192.26],""all_points_y"":[150.95,154.08,169.78,189.23,191.75,292.8,261.42,254.51]}","{""category"":""bed""}"
000000431197.jpg,132170,"{""width"":427,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[366.83,366.83,369.41,371.14,376.3,403.42,427,427,427,412.03,388.78,367.26,366.83],""all_points_y"":[327.98,319.37,313.34,304.73,292.25,287.09,299.57,339.17,396.84,401.58,401.58,397.7,351.65]}","{""category"":""bed""}"
000000384111.jpg,139053,"{""width"":500,""height"":385}",1,0,"{""name"":""polygon"",""all_points_x"":[80.46,74.4,77.87,113.34,145.35,199.85,219.75,237.92,223.21,242.25,282.91,323.57,325.3,349.53,410.09,487.09,494.01,486.22,391.06,246.57,221.48],""all_points_y"":[306.87,286.97,271.4,238.52,222.95,210.84,206.51,200.45,201.32,174.5,171.9,185.75,157.2,145.08,163.25,167.58,252.36,266.21,299.95,357.92,352.72]}","{""category"":""bed""}"
000000543566.jpg,149799,"{""width"":476,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[14.38,465.98,470.29,457.35,440.09,405.57,432.9,424.27,402.7,360.99,348.04,225.8,194.16,182.65,178.34,148.13,148.13,165.39,178.34,197.03,192.72,162.52,172.58,197.03,161.08,86.29,50.34,12.94,10.07,12.94],""all_points_y"":[21.57,14.38,271.82,240.18,198.47,155.33,92.04,61.84,60.4,109.3,115.06,103.55,60.4,63.28,115.06,139.51,174.02,225.8,263.19,291.96,304.9,316.4,353.8,382.56,386.88,371.06,378.25,384,384,21.57]}","{""category"":""bed""}"
000000346112.jpg,95850,"{""width"":500,""height"":327}",1,0,"{""name"":""polygon"",""all_points_x"":[1.47,33.07,66.13,88.18,113.9,143.29,162.4,183.71,198.4,211.63,219.71,230,238.82,248.37,255.72,258.66,265.27,279.24,289.52,307.89,315.24,329.94,343.9,357.86,382.85,392.4,400.48,410.04,417.38,429.14,446.04,462.94,489.4,500,496.75,302.75,167.54,57.32,2.2],""all_points_y"":[283.64,279.97,282.91,290.26,293.2,289.52,285.85,282.91,279.97,277.77,274.83,273.36,271.89,270.42,267.48,262.33,252.05,246.17,243.96,243.23,242.49,254.25,263.07,266.74,264.54,263.8,264.54,265.27,266.74,270.42,277.03,288.05,298.34,288.05,317.45,319.65,321.12,318.18,313.04]}","{""category"":""bed""}"
000000216548.jpg,125854,"{""width"":375,""height"":500}",1,0,"{""name"":""polygon"",""all_points_x"":[240.26,263.64,285.71,335.06,362.34,370.13,374.03,375,375,0,3.9,44.16,46.75,83.12,154.55,253.25],""all_points_y"":[324.68,331.17,327.27,327.27,329.87,327.27,327.27,459.74,488.31,489.61,467.53,450.65,433.77,445.45,401.3,355.84]}","{""category"":""bed""}"
000000243569.jpg,156985,"{""width"":500,""height"":333}",1,0,"{""name"":""polygon"",""all_points_x"":[3.72,0,0,3.72,77.48,145.27,137.07,127.39,120.68,122.17,143.03,159.42,170.6,165.38,177.3,195.18,207.1,254.03,268.19,275.64,277.87,287.56,306.18,312.89,317.36,330.02,325.55,310.65,281.6,280.11,281.6,297.99,307.55,315.65,319.22,327.98,333.49,337.06,342.89,340.62,340.62,340.62,342.57,354.89,367.86,379.86,383.75,377.91,374.67,368.83,367.21,368.19,376.29,398.02,416.18,416.18,427.2,461.9,472.92,484.92,498.86,500,499.19,500,500,499.19,498.86,482,442.77,416.83,379.21,340.62,291.66,233.62,197.62,170.71,125.96,105.53,40.68,1.12],""all_points_y"":[328.6,302.53,196,181.1,171.41,163.22,181.84,204.19,218.35,225.8,225.8,225.8,228.78,233.99,251.13,250.38,257.83,246.66,243.68,240.7,228.03,206.43,216.11,222.07,230.27,239.21,248.89,262.3,272.73,273.47,283.16,289.86,291.16,287.92,285.65,283.05,278.84,283.38,286.62,293.11,300.56,301.54,309,314.51,310.29,303.48,283.7,260.36,245.12,239.28,236.36,231.5,230.85,224.36,220.47,211.39,213.99,203.29,226.63,244.79,263.6,270.73,282.08,283.7,297.32,306.73,331.69,332.34,331.37,333,331.69,332.34,332.34,332.99,332.67,332.67,333,331.69,332.99,332.02]}","{""category"":""bed""}"
000000327845.jpg,93373,"{""width"":500,""height"":333}",3,2,"{""name"":""polygon"",""all_points_x"":[264.49,267.09,331.27,394.57,460.48,496.03,494.3,465.68,391.1,378.09,311.32],""all_points_y"":[252.35,277.5,296.58,299.18,316.52,327.8,158.7,155.23,194.25,211.59,230.67]}","{""category"":""bed""}"
000000503992.jpg,96988,"{""width"":500,""height"":375}",2,1,"{""name"":""polygon"",""all_points_x"":[261.04,158.77,82.79,47.73,35.06,41.88,117.86,142.21,197.73,314.61,370.13,411.04,423.7,397.4,384.74,371.1,359.42,346.75,364.29,368.18,346.75,324.35,291.23,271.75,255.19,250.32,311.69,302.92,171.43,138.31,123.7,122.73,140.26,224.03],""all_points_y"":[109.09,119.81,150,193.83,232.79,267.86,330.19,338.96,349.68,345.78,326.3,264.94,218.18,169.48,152.92,139.29,159.74,173.38,203.57,218.18,223.05,235.71,241.56,245.45,229.87,290.26,317.53,328.25,318.51,298.05,261.04,218.18,165.58,117.86]}","{""category"":""bed""}"
000000012085.jpg,77362,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[121.08,232.43,296.22,392.43,419.46,523.24,536.22,540.54,567.57,604.32,618.38,611.89,640,638.92,0,1.08,33.51,60.54,74.59,98.38,129.73,154.59,193.51,230.27,182.7,191.35,269.19,303.78,324.32,313.51,347.03,337.3,307.03,294.05,282.16,260.54,227.03,184.86,150.27,128.65,121.08],""all_points_y"":[209.19,175.68,136.76,127.03,124.86,185.41,208.11,267.57,288.11,279.46,242.7,232.97,247.03,472.97,469.73,255.68,240.54,240.54,277.3,283.78,288.11,315.14,336.76,373.51,408.11,414.59,387.57,371.35,378.92,395.14,378.92,349.73,330.27,309.73,271.89,251.35,235.14,216.76,216.76,220,220]}","{""category"":""bed""}"
000000008775.jpg,187065,"{""width"":640,""height"":420}",1,0,"{""name"":""polygon"",""all_points_x"":[161.39,171.78,219.91,343.55,336.94,329.39,349.21,381.3,406.79,406.79,420.94,451.15,448.31,449.26,442.65,426.61,415.28,59.46,16.04,18.88,27.37,19.82,47.19,87.78,106.65,112.31,134.02,161.39],""all_points_y"":[260.49,235.96,247.28,272.76,285.98,316.18,316.18,311.46,321.84,327.51,325.62,344.49,355.82,366.2,393.57,385.08,418.11,417.17,330.34,317.12,316.18,307.69,288.81,277.48,284.09,275.6,264.27,259.55]}","{""category"":""bed""}"
000000138871.jpg,135871,"{""width"":333,""height"":500}",2,0,"{""name"":""polygon"",""all_points_x"":[34.26,71.63,78.53,80.83,95.78,113.61,127.41,130.29,133.74,251.61,279.79,289.56,278.06,293.01,301.64,301.64,333,330.39,299.91,274.04,239.54,214.24,184.34,144.66,117.06,85.43,62.43,45.76,42.31,31.38,29.08,27.93],""all_points_y"":[395.21,418.79,414.19,405.56,399.81,392.34,391.19,395.79,400.39,345.76,330.24,321.04,321.04,303.21,307.81,313.56,352.66,406.14,436.04,452.14,465.94,476.29,482.04,480.89,479.74,473.41,459.61,452.71,450.99,418.79,401.54,391.19]}","{""category"":""bed""}"
000000138871.jpg,135871,"{""width"":333,""height"":500}",2,1,"{""name"":""polygon"",""all_points_x"":[185.39,173.03,165.17,152.81,101.12,97.75,101.12,132.58,134.83,157.3,175.28,180.9],""all_points_y"":[195.51,198.88,234.83,242.7,179.78,187.64,170.79,162.92,162.92,179.78,174.16,192.13]}","{""category"":""bed""}"
000000095132.jpg,187909,"{""width"":640,""height"":427}",1,0,"{""name"":""polygon"",""all_points_x"":[81.56,624.67,633.3,9.6,2.88],""all_points_y"":[156.11,180.1,414.23,421.7,214.43]}","{""category"":""bed""}"
000000442031.jpg,89526,"{""width"":500,""height"":372}",1,0,"{""name"":""polygon"",""all_points_x"":[72.4,174.77,203.06,349.53,373.66,381.99,397.8,404.46,408.62,411.11,264.64,224.7,218.04,215.54,224.7,224.7,223.03,223.03,213.05,143.97,105.69,90.71,86.55,88.21,79.06,73.23],""all_points_y"":[243.92,293.02,310.5,265.56,258.9,241.42,230.6,237.26,228.11,160.7,130.74,121.58,121.58,156.54,159.03,169.85,182.34,183.17,184.83,199.81,204.81,211.46,216.46,228.11,232.27,235.6]}","{""category"":""bed""}"
000000047055.jpg,63446,"{""width"":500,""height"":272}",1,0,"{""name"":""polygon"",""all_points_x"":[186.23,186.23,196.65,215.64,269.55,269.55,288.54,293.44,346.13,417.8,419.64,422.09,411.68,409.84,342.45,335.1,333.87,325.91,325.3,202.77,200.94,184.4,186.23],""all_points_y"":[205.53,191.44,187.77,170,155.91,152.85,143.66,119.15,118.54,122.22,170.61,173.06,181.03,195.12,224.52,224.52,231.26,231.26,224.52,208.59,214.72,212.27,207.98]}","{""category"":""bed""}"
000000047781.jpg,90149,"{""width"":500,""height"":332}",1,0,"{""name"":""polygon"",""all_points_x"":[254.46,274.78,289.84,305.65,322.97,371.15,374.91,377.17,373.41,259.73,259.73,257.47,133.25,132.5,227.36,245.42,249.94],""all_points_y"":[269.51,260.48,254.46,248.44,240.15,215.31,212.3,201.01,189.71,140.78,140.78,140.03,191.97,198,275.54,268.01,267.26]}","{""category"":""bed""}"
000000453328.jpg,40690,"{""width"":350,""height"":350}",1,0,"{""name"":""polygon"",""all_points_x"":[0,90.83,93.96,101.79,111.97,133.11,164.43,184.79,201.23,223.94,255.26,275.62,281.88,280.31,220.81,225.5,233.33,234.9,249.78,248.99,245.08,130.76,0],""all_points_y"":[213.09,180.98,182.55,173.15,153.58,158.28,175.5,184.9,188.03,180.98,166.89,155.93,148.88,137.92,113.65,101.9,47.09,43.96,34.56,23.6,18.9,0.89,0.11]}","{""category"":""bed""}"
000000442824.jpg,337942,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[193.19,317.91,473.11,479.78,397.89,375.99,317.91,242.7,196.04],""all_points_y"":[431.59,418.26,436.35,453.49,471.58,480,480,480,463.96]}","{""category"":""bed""}"
000000271864.jpg,359826,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[44.58,176.9,186.97,280.45,346.61,188.4,138.07,61.84,43.15,41.71],""all_points_y"":[544.84,539.09,554.91,567.85,583.67,631.13,629.69,629.69,625.38,608.12]}","{""category"":""bed""}"
000000272968.jpg,131452,"{""width"":500,""height"":375}",1,0,"{""name"":""polygon"",""all_points_x"":[139.04,107.87,99.44,57.3,69.1,76.69,69.94,103.65,410.39,412.08,437.36,443.26,429.78,456.74,462.64,449.16,444.1,394.38,364.04,368.26,371.63,336.24,292.42,259.55,258.71,259.55,247.75,230.06,197.19,179.49,150,148.31],""all_points_y"":[118.19,150.21,173.81,231.95,236.17,236.17,288.41,323.81,322.12,308.64,299.37,289.26,279.99,263.13,242.06,233.64,212.57,149.37,130.83,124.09,118.19,80.27,53.3,45.72,68.47,77.74,83.64,67.63,71,76.9,93.75,107.23]}","{""category"":""bed""}"
000000532408.jpg,161089,"{""width"":640,""height"":429}",1,0,"{""name"":""polygon"",""all_points_x"":[335.49,484.91,619.88,639.16,640,629.52,636.27,622.77,635.31,635.31,457.92,422.25,376.94,309.46],""all_points_y"":[281.34,253.38,293.87,295.8,331.47,356.54,371.96,408.59,416.31,423.06,424.98,400.88,360.39,317.01]}","{""category"":""bed""}"
000000560332.jpg,114230,"{""width"":500,""height"":375}",1,0,"{""name"":""polygon"",""all_points_x"":[12.29,27.21,92.07,100.27,108.47,122.63,136.8,149.47,156.18,188.98,199.42,197.93,198.68,203.89,204.64,206.88,209.86,214.33,219.55,226.26,234.46,235.95,388.04,385.06,393.26,396.99,405.19,398.48,398.48,408.91,408.91,423.08,423.82,417.86,388.79,385.06,384.31,350.76,337.34,321.69,304.54,187.49,184.51,174.07,140.53,137.54,136.05,117.41,107.72,77.16,65.97,48.83,29.44,19,16.77,10.8,7.82,1.11,1.11,3.35,11.55],""all_points_y"":[230.86,215.2,201.03,195.07,188.36,188.36,188.36,188.36,179.41,173.45,169.72,139.9,137.66,138.41,137.66,130.21,125.74,119.77,119.03,117.54,123.5,124.99,130.21,136.17,145.12,160.78,161.52,171.96,198.05,215.95,236.82,260.68,275.59,280.81,290.5,291.24,308.39,328.52,339.7,363.56,375,373.25,309.88,299.44,289.01,253.22,246.51,236.82,230.11,230.11,230.11,240.55,242.04,244.28,259.19,273.35,280.06,275.59,242.04,229.36,232.35]}","{""category"":""bed""}"
000000416739.jpg,143778,"{""width"":640,""height"":473}",1,0,"{""name"":""polygon"",""all_points_x"":[186.65,183.47,35,18.03,8.48,12.73,1.06,5.3,10.61,13.79,458.15,460.27,457.09,450.73,448.61,404.07,395.58,189.84],""all_points_y"":[153.42,231.9,226.6,206.45,218.12,326.29,330.53,455.68,464.16,467.34,467.34,213.88,212.81,218.12,267.96,272.2,151.3,151.3]}","{""category"":""bed""}"
000000132067.jpg,170533,"{""width"":427,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[0,41.52,85.91,134.59,176.11,207.61,229.08,239.11,239.11,226.22,213.33,200.45,197.58,214.77,233.38,253.42,289.22,327.87,367.96,376.55,403.76,426.67,427,423.8,422.37,286.35,176.11,1.43,1.43,0],""all_points_y"":[534.19,535.62,532.76,519.87,521.3,534.19,534.19,518.44,501.26,496.96,489.8,491.23,478.35,462.6,435.4,418.21,408.19,425.37,445.42,465.46,471.19,484.08,545.64,615.8,631.55,632.98,631.55,632.98,580,535.62]}","{""category"":""bed""}"
000000380487.jpg,78690,"{""width"":480,""height"":360}",2,1,"{""name"":""polygon"",""all_points_x"":[150.94,232.47,239.73,197.76,154.98,188.07,237.31,270.4,241.35,368.07,407.62,408.43,284.13,200.18,138.83,140.45],""all_points_y"":[184.8,173.5,200.14,224.35,269.56,285.7,225.97,215.48,251.8,301.04,326.87,356.73,353.5,312.34,290.54,200.14]}","{""category"":""bed""}"
000000510254.jpg,220957,"{""width"":640,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[24.54,83.73,98.13,124.52,127.72,137.32,139.72,154.12,177.31,178.91,194.91,199.71,234.1,259.7,312.49,321.29,318.09,315.69,326.89,333.28,335.68,348.48,383.68,393.27,371.68,351.68,354.88,342.88,330.89,312.49,365.28,434.07,448.46,447.66,466.86,470.86,489.26,578.84,619.63,616.43,615.63,617.23,615.63,502.05,339.68,216.51,96.53,22.14,19.74,23.74],""all_points_y"":[400.6,391.8,394.2,402.2,418.99,429.39,430.99,435.79,430.99,427.79,426.19,429.39,428.59,414.19,400.6,367,356.6,326.21,358.2,373.4,376.6,396.6,399,385.4,362.2,340.61,316.61,283.82,246.22,236.63,237.43,247.02,259.82,296.62,301.41,265.42,258.22,253.42,260.62,377.4,494.18,532.57,614.15,614.15,614.95,615.75,613.35,610.16,466.98,402.2]}","{""category"":""bed""}"
000000367398.jpg,80525,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[435.68,449.73,567.57,617.3,640,634.59,507.03,484.32,478.92,473.51,640,640,638.92,558.92,574.05,454.05,442.16],""all_points_y"":[250.27,322.7,311.89,323.78,347.57,415.68,436.22,454.59,461.08,474.05,471.89,232.97,172.43,182.16,194.05,189.73,243.78]}","{""category"":""bed""}"
000000554711.jpg,106935,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[4.97,58.03,134.3,149.22,160.83,172.44,165.8,130.98,97.82,49.74,24.87,16.58,24.87,33.16,54.72,79.59,112.75,134.3,164.15,258.65,316.68,392.95,479.17,480,480,1.66],""all_points_y"":[197.5,197.5,209.11,222.37,240.61,272.11,295.32,300.3,315.22,388.17,421.33,464.44,486,495.94,500.92,504.23,524.13,514.18,489.31,553.98,590.45,575.53,560.61,593.77,623.61,631.9]}","{""category"":""bed""}"
000000085826.jpg,103647,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[0,26.97,37.75,127.28,167.19,256.72,376.45,391.55,469.21,494.02,545.8,592.18,637.48,639.64,597.57,560.9,491.87,454.11,454.11,427.15,408.81,354.88,339.78,341.93,451.96,477.84,484.31,482.16,460.58,436.85,385.08,340.85,339.78,296.63,234.07,227.6,242.7,221.12,208.18,204.94,218.97,235.15,309.57,294.47,332.22,243.78,24.81,5.39],""all_points_y"":[173.66,106.79,81.98,110.02,88.45,85.21,49.62,40.99,72.27,38.83,33.44,33.44,10.79,283.69,312.81,343.01,309.57,328.99,302.02,297.71,305.26,264.27,264.27,245.93,253.48,227.6,216.81,202.79,209.26,222.2,204.94,198.47,139.15,110.02,112.18,162.88,209.26,225.44,283.69,317.12,368.9,396.94,416.36,430.38,476.76,478.92,475.69,468.13]}","{""category"":""bed""}"
000000080834.jpg,98978,"{""width"":640,""height"":427}",1,0,"{""name"":""polygon"",""all_points_x"":[243.18,243.18,318.81,395.41,434.66,544.76,555.29,529.44,6.7,1.91,7.66],""all_points_y"":[280.47,313.98,309.19,320.68,312.06,329.3,396.32,418.34,421.21,347.49,335.04]}","{""category"":""bed""}"
000000328745.jpg,121781,"{""width"":640,""height"":426}",1,0,"{""name"":""polygon"",""all_points_x"":[0,27.64,63.85,81.01,88.63,104.83,120.08,135.33,153.44,159.15,155.34,142.95,126.75,112.46,107.69,117.22,132.47,158.2,166.78,187.74,202.99,213.48,250.64,293.53,314.5,330.7,349.76,381.21,394.55,397.41,423.14,445.06,481.28,482.23,495.57,500.34,506.05,515.58,519.4,536.55,563.23,576.58,573.72,557.52,530.83,540.36,544.17,544.17,568.95,580.39,593.73,606.12,631.85,640,638.52,638.52,527.97,411.7,279.23,189.65,96.26,37.17,0,1.91,0.95],""all_points_y"":[248.83,252.64,258.36,262.17,274.56,279.33,278.37,283.14,291.72,293.62,312.68,332.7,344.13,359.38,368.91,376.54,375.58,380.35,382.25,384.16,381.3,376.54,362.24,341.27,331.74,328.88,335.56,346.04,347.94,346.99,357.47,363.19,355.57,354.62,335.56,326.02,317.45,305.06,306.01,312.68,309.82,312.68,288.86,289.81,285.05,282.19,271.7,267.89,265.98,259.31,265.03,277.42,279.33,307.92,369.86,420.37,419.42,417.51,420.37,420.37,420.37,420.37,418.47,351.76,294.58]}","{""category"":""bed""}"
000000562875.jpg,260088,"{""width"":640,""height"":479}",1,0,"{""name"":""polygon"",""all_points_x"":[292.1,372.56,549.55,383.7],""all_points_y"":[479,449.41,475.41,479]}","{""category"":""bed""}"
000000259112.jpg,164747,"{""width"":640,""height"":393}",1,0,"{""name"":""polygon"",""all_points_x"":[618.2,22.08,19.43,619.97],""all_points_y"":[355.97,355.97,19.49,16.84]}","{""category"":""bed""}"
